,date,geocode,cities
1794,2020/04/26,4321857,Três Palmeiras/RS
1795,2020/04/26,4218806,Turvo/SC
1796,2020/04/26,2932200,Ubaitaba/BA
1797,2020/04/26,1304401,Urucurituba/AM
1798,2020/04/26,2616001,Venturosa/PE
1799,2020/04/26,4219606,Xavantina/SC
1800,2020/04/26,2600401,Água Preta/PE
1801,2020/04/27,2300101,Abaiara/CE
1802,2020/04/27,2800506,Areia Branca/SE
1803,2020/04/27,1702554,Augustinópolis/TO
1804,2020/04/27,3504206,Auriflama/SP
1805,2020/04/27,2201200,Barras/PI
1806,2020/04/27,2102002,Bom Jardim/MA
1807,2020/04/27,1501600,Bonito/PA
1808,2020/04/27,1300805,Borba/AM
1809,2020/04/27,4104105,Campo do Tenente/PR
1810,2020/04/27,4304358,Candiota/RS
1811,2020/04/27,2801207,Canindé de São Francisco/SE
1812,2020/04/27,4305587,Colinas/RS
1813,2020/04/27,2103554,Conceição do Lago-Açu/MA
1814,2020/04/27,2202901,Corrente/PI
1815,2020/04/27,4105300,Céu Azul/PR
1816,2020/04/27,4306320,Derrubadas/RS
1817,2020/04/27,2203750,Fartura do Piauí/PI
1818,2020/04/27,4205308,Faxinal dos Guedes/SC
1819,2020/04/27,2304509,Frecheirinha/CE
1820,2020/04/27,4309605,Horizontina/RS
1821,2020/04/27,4206900,Ibirama/SC
1822,2020/04/27,3520004,Igaraçu do Tietê/SP
1823,2020/04/27,5210109,Ipameri/GO
1824,2020/04/27,2305803,Ipu/CE
1825,2020/04/27,2404853,Itajá/RN
1826,2020/04/27,3302056,Italva/RJ
1827,2020/04/27,1101104,Itapuã do Oeste/RO
1828,2020/04/27,3524105,Ituverava/SP
1829,2020/04/27,2607950,Jaqueira/PE
1830,2020/04/27,2508307,Lagoa Seca/PB
1831,2020/04/27,2106300,Magalhães de Almeida/MA
1832,2020/04/27,2509107,Mari/PB
1833,2020/04/27,1504505,Melgaço/PA
1834,2020/04/27,3141801,Minas Novas/MG
1835,2020/04/27,2308401,Missão Velha/CE
1836,2020/04/27,2206407,Monsenhor Gil/PI
1837,2020/04/27,4118006,Paraíso do Norte/PR
1838,2020/04/27,3149309,Pedro Leopoldo/MG
1839,2020/04/27,2208205,Pio IX/PI
1840,2020/04/27,5106505,Poconé/MT
1841,2020/04/27,3540903,Pradópolis/SP
1842,2020/04/27,2611408,Primavera/PE
1843,2020/04/27,2806008,Ribeirópolis/SE
1844,2020/04/27,2806107,Rosário do Catete/SE
1845,2020/04/27,3546603,Santa Fé do Sul/SP
1846,2020/04/27,2409332,Santa Maria/RN
1847,2020/04/27,2928000,Santaluz/BA
1848,2020/04/27,3305158,São José do Vale do Rio Preto/RJ
1849,2020/04/27,1507466,São João da Ponta/PA
1850,2020/04/27,1720200,São Miguel do Tocantins/TO
1851,2020/04/27,1708254,Tabocão/TO
1852,2020/04/27,5221809,Urutaí/GO
1853,2020/04/27,2211209,Uruçuí/PI
1854,2020/04/28,2100436,Alto Alegre do Maranhão/MA
1855,2020/04/28,2100600,Amarante do Maranhão/MA
1856,2020/04/28,2800209,Aquidabã/SE
1857,2020/04/28,2902005,Aracatu/BA
1858,2020/04/28,4201307,Araquari/SC
1859,2020/04/28,2500809,Araçagi/PB
1860,2020/04/28,3200706,Atilio Vivacqua/ES
1861,2020/04/28,3200805,Baixo Guandu/ES
1862,2020/04/28,3200904,Barra de São Francisco/ES
1863,2020/04/28,3506805,Bocaina/SP
1864,2020/04/28,3508702,Caconde/SP
1865,2020/04/28,2504207,Catingueira/PB
1866,2020/04/28,2103406,Coelho Neto/MA
1867,2020/04/28,3512001,Colina/SP
1868,2020/04/28,3201605,Conceição da Barra/ES
1869,2020/04/28,3201704,Conceição do Castelo/ES
1870,2020/04/28,3512902,Cosmorama/SP
1871,2020/04/28,3512803,Cosmópolis/SP
1872,2020/04/28,3201803,Divino de São Lourenço/ES
1873,2020/04/28,3202009,Dores do Rio Preto/ES
1874,2020/04/28,2910008,Dário Meira/BA
1875,2020/04/28,3202108,Ecoporanga/ES
1876,2020/04/28,4308102,Feliz/RS
1877,2020/04/28,2605608,Flores/PE
1878,2020/04/28,4205506,Fraiburgo/SC
1879,2020/04/28,3202256,Governador Lindenberg/ES
1880,2020/04/28,3517703,Guará/SP
1881,2020/04/28,3202454,Ibatiba/ES
1882,2020/04/28,3202553,Ibitirama/ES
1883,2020/04/28,3202702,Itaguaçu/ES
1884,2020/04/28,3202900,Itarana/ES
1885,2020/04/28,3203007,Iúna/ES
1886,2020/04/28,2917706,Jaguarari/BA
1887,2020/04/28,3203056,Jaguaré/ES
1888,2020/04/28,5104906,Jangada/MT
1889,2020/04/28,2803401,Japoatã/SE
1890,2020/04/28,5212055,Jesúpolis/GO
1891,2020/04/28,2406601,Lagoa Salgada/RN
1892,2020/04/28,3203163,Laranja da Terra/ES
1893,2020/04/28,3527009,Lindóia/SP
1894,2020/04/28,2307635,Madalena/CE
1895,2020/04/28,3139508,Manhumirim/MG
1896,2020/04/28,3203304,Mantenópolis/ES
1897,2020/04/28,4210407,Maracajá/SC
1898,2020/04/28,3203353,Marilândia/ES
1899,2020/04/28,2921005,Mata de São João/BA
1900,2020/04/28,3203403,Mimoso do Sul/ES
1901,2020/04/28,3203502,Montanha/ES
1902,2020/04/28,2206654,Morro Cabeça no Tempo/PI
1903,2020/04/28,3203601,Mucurici/ES
1904,2020/04/28,3203700,Muniz Freire/ES
1905,2020/04/28,3203809,Muqui/ES
1906,2020/04/28,2408300,Nova Cruz/RN
1907,2020/04/28,4117008,Nova Fátima/PR
1908,2020/04/28,3533502,Novo Horizonte/SP
1909,2020/04/28,2107456,Olinda Nova do Maranhão/MA
1910,2020/04/28,2706208,Palestina/AL
1911,2020/04/28,2207504,Palmeirais/PI
1912,2020/04/28,4212106,Palmitos/SC
1913,2020/04/28,3204005,Pancas/ES
1914,2020/04/28,2706703,Penedo/AL
1915,2020/04/28,2108454,Peritoró/MA
1916,2020/04/28,2611002,Petrolândia/PE
1917,2020/04/28,2108603,Pinheiro/MA
1918,2020/04/28,3204104,Pinheiros/ES
1919,2020/04/28,3538303,Piquerobi/SP
1920,2020/04/28,3204252,Ponto Belo/ES
1921,2020/04/28,1718204,Porto Nacional/TO
1922,2020/04/28,4120333,Prado Ferreira/PR
1923,2020/04/28,2208650,Queimada Nova/PI
1924,2020/04/28,3542404,Regente Feijó/SP
1925,2020/04/28,3543006,Ribeirão Branco/SP
1926,2020/04/28,4121901,Ribeirão do Pinhal/PR
1927,2020/04/28,3204351,Rio Bananal/ES
1928,2020/04/28,2927507,Santa Bárbara/BA
1929,2020/04/28,4215554,Santa Helena/SC
1930,2020/04/28,2612703,Santa Maria do Cambucá/PE
1931,2020/04/28,3548005,Santo Antônio de Posse/SP
1932,2020/04/28,4317509,Santo Ângelo/RS
1933,2020/04/28,2929909,Seabra/BA
1934,2020/04/28,2111763,Senador La Rocque/MA
1935,2020/04/28,2413359,Serra do Mel/RN
1936,2020/04/28,3204658,São Domingos do Norte/ES
1937,2020/04/28,2929107,São Felipe/BA
1938,2020/04/28,1507300,São Félix do Xingu/PA
1939,2020/04/28,2613503,São José do Belmonte/PE
1940,2020/04/28,2514602,São José do Bonfim/PB
1941,2020/04/28,2111508,São Mateus do Maranhão/MA
1942,2020/04/28,2412609,São Paulo do Potengi/RN
1943,2020/04/28,2210508,São Pedro do Piauí/PI
1944,2020/04/28,4217808,Taió/SC
1945,2020/04/28,4217956,Tigrinhos/SC
1946,2020/04/28,4218301,Três Barras/SC
1947,2020/04/28,3169307,Três Corações/MG
1948,2020/04/28,4322152,Tunas/RS
1949,2020/04/28,3555109,Tupi Paulista/SP
1950,2020/04/28,2807600,Umbaúba/SE
1951,2020/04/28,3205036,Vargem Alta/ES
1952,2020/04/28,3205150,Vila Pavão/ES
1953,2020/04/28,4323606,Vista Alegre do Prata/RS
1954,2020/04/28,1722081,Wanderlândia/TO
1955,2020/04/28,4323804,Xangri-lá/RS
1956,2020/04/28,4219853,Zortéa/SC
1957,2020/04/28,3200169,Água Doce do Norte/ES
1958,2020/04/28,4200507,Águas de Chapecó/SC
1959,2020/04/28,3200136,Águia Branca/ES
1960,2020/04/28,3501301,Álvares Machado/SP
1961,2020/04/29,2600104,Afogados da Ingazeira/PE
1962,2020/04/29,2600203,Afrânio/PE
1963,2020/04/29,2500601,Alhandra/PB
1964,2020/04/29,3102001,Alterosa/MG
1965,2020/04/29,2100873,Araguanã/MA
1966,2020/04/29,2902252,Arataca/BA
1967,2020/04/29,2200905,Aroazes/PI
1968,2020/04/29,1702901,Axixá do Tocantins/TO
1969,2020/04/29,1501204,Baião/PA
1970,2020/04/29,1703057,Bandeirantes do Tocantins/TO
1971,2020/04/29,2700607,Barra de São Miguel/AL
1972,2020/04/29,2700706,Batalha/AL
1973,2020/04/29,2201770,Boa Hora/PI
1974,2020/04/29,3107901,Bom Repouso/MG
1975,2020/04/29,2701100,Branquinha/AL
1976,2020/04/29,2401800,Brejinho/RN
1977,2020/04/29,4104709,Carlópolis/PR
1978,2020/04/29,2702306,Coruripe/AL
1979,2020/04/29,2304251,Cruz/CE
1980,2020/04/29,1100940,Cujubim/RO
1981,2020/04/29,1502939,Dom Eliseu/PA
1982,2020/04/29,2304608,General Sampaio/CE
1983,2020/04/29,2104651,Governador Newton Bello/MA
1984,2020/04/29,3518602,Guariba/SP
1985,2020/04/29,2105005,Humberto de Campos/MA
1986,2020/04/29,3129608,Ibiaí/MG
1987,2020/04/29,1503457,Ipixuna do Pará/PA
1988,2020/04/29,3133709,Itatiaiuçu/MG
1989,2020/04/29,4111308,Itaúna do Sul/PR
1990,2020/04/29,1503804,Jacundá/PA
1991,2020/04/29,4311106,Jaguari/RS
1992,2020/04/29,2704005,Junqueiro/AL
1993,2020/04/29,2704104,Lagoa da Canoa/AL
1994,2020/04/29,2106003,Lima Campos/MA
1995,2020/04/29,4113809,Lupionópolis/PR
1996,2020/04/29,1504307,Maracanã/PA
1997,2020/04/29,2920502,Maracás/BA
1998,2020/04/29,2920700,Maraú/BA
1999,2020/04/29,2308203,Meruoca/CE
2000,2020/04/29,3142403,Moema/MG
2001,2020/04/29,1504703,Moju/PA
2002,2020/04/29,3144003,Mutum/MG
2003,2020/04/29,1200336,Mâncio Lima/AC
2004,2020/04/29,1714880,Nova Olinda/TO
2005,2020/04/29,4313706,Palmeira das Missões/RS
2006,2020/04/29,3535606,Paraibuna/SP
2007,2020/04/29,3535804,Paranapanema/SP
2008,2020/04/29,2706604,Paulo Jacinto/AL
2009,2020/04/29,2409902,Pendências/RN
2010,2020/04/29,2109007,Porto Franco/MA
2011,2020/04/29,3541307,Presidente Epitácio/SP
2012,2020/04/29,2512804,Riacho dos Cavalos/PB
2013,2020/04/29,3544004,Rio das Pedras/SP
2014,2020/04/29,4316436,Saldanha Marinho/RS
2015,2020/04/29,3545159,Saltinho/SP
2016,2020/04/29,2513307,Santa Helena/PB
2017,2020/04/29,4123907,Santa Mariana/PR
2018,2020/04/29,2928604,Santo Amaro/BA
2019,2020/04/29,3551108,Sarapuí/SP
2020,2020/04/29,2111789,Serrano do Maranhão/MA
2021,2020/04/29,4215752,São Bernardino/SC
2022,2020/04/29,2514503,São José de Piranhas/PB
2023,2020/04/29,2210359,São Lourenço do Piauí/PI
2024,2020/04/29,2111409,São Luís Gonzaga do Maranhão/MA
2025,2020/04/29,4217105,São Martinho/SC
2026,2020/04/29,3164605,São Sebastião do Oeste/MG
2027,2020/04/29,2615003,Taquaritinga do Norte/PE
2028,2020/04/29,2112506,Tutóia/MA
2029,2020/04/29,2517001,Umbuzeiro/PB
2030,2020/04/29,3556354,Vargem/SP
2031,2020/04/29,1200708,Xapuri/AC
2032,2020/04/29,3500402,Águas da Prata/SP
2033,2020/04/30,3500204,Adolfo/SP
2034,2020/04/30,3502309,Anhembi/SP
2035,2020/04/30,2300804,Antonina do Norte/CE
2036,2020/04/30,2101103,Axixá/MA
2037,2020/04/30,1501253,Bannach/PA
2038,2020/04/30,2101772,Bela Vista do Maranhão/MA
2039,2020/04/30,2101905,Bequimão/MA
2040,2020/04/30,4302253,Boa Vista do Sul/RS
2041,2020/04/30,2401701,Bom Jesus/RN
2042,2020/04/30,1100049,Cacoal/RO
2043,2020/04/30,3509304,Cajobi/SP
2044,2020/04/30,1400209,Caracaraí/RR
2045,2020/04/30,2801405,Carira/SE
2046,2020/04/30,3511706,Charqueada/SP
2047,2020/04/30,1705508,Colinas do Tocantins/TO
2048,2020/04/30,2604809,Cortês/PE
2049,2020/04/30,2604908,Cumaru/PE
2050,2020/04/30,3122405,Divisa Nova/MG
2051,2020/04/30,2104008,Esperantinópolis/MA
2052,2020/04/30,2204105,Francisco Ayres/PI
2053,2020/04/30,4205803,Garuva/SC
2054,2020/04/30,1101005,Governador Jorge Teixeira/RO
2055,2020/04/30,1100106,Guajará-Mirim/RO
2056,2020/04/30,2305100,Guaramiranga/CE
2057,2020/04/30,2911808,Guaratinga/BA
2058,2020/04/30,2104909,Guimarães/MA
2059,2020/04/30,2305308,Ibiapina/CE
2060,2020/04/30,4206801,Ibicaré/SC
2061,2020/04/30,2606705,Ibirajuba/PE
2062,2020/04/30,3519600,Ibitinga/SP
2063,2020/04/30,3130051,Icaraí de Minas/MG
2064,2020/04/30,4310207,Ijuí/RS
2065,2020/04/30,4111407,Ivaí/PR
2066,2020/04/30,3136652,Juatuba/MG
2067,2020/04/30,2803609,Laranjeiras/SE
2068,2020/04/30,4209607,Lauro Müller/SC
2069,2020/04/30,2803708,Macambira/SE
2070,2020/04/30,2508901,Mamanguape/PB
2071,2020/04/30,4312138,Mato Castelhano/RS
2072,2020/04/30,2308351,Milhã/CE
2073,2020/04/30,3303005,Miracema/RJ
2074,2020/04/30,2308609,Monsenhor Tabosa/CE
2075,2020/04/30,4312385,Monte Belo do Sul/RS
2076,2020/04/30,2309003,Mucambo/CE
2077,2020/04/30,2804300,Muribeca/SE
2078,2020/04/30,3533106,Nova Guataporanga/SP
2079,2020/04/30,1100502,Novo Horizonte do Oeste/RO
2080,2020/04/30,2705606,Novo Lino/AL
2081,2020/04/30,1505437,Ourilândia do Norte/PA
2082,2020/04/30,2408904,Parelhas/RN
2083,2020/04/30,2108058,Paulino Neves/MA
2084,2020/04/30,1505601,Peixe-Boi/PA
2085,2020/04/30,5106422,Peixoto de Azevedo/MT
2086,2020/04/30,2311009,Poranga/CE
2087,2020/04/30,2410207,Portalegre/RN
2088,2020/04/30,1506005,Prainha/PA
2089,2020/04/30,2109239,Presidente Médici/MA
2090,2020/04/30,2512309,Princesa Isabel/PB
2091,2020/04/30,2512903,Rio Tinto/PB
2092,2020/04/30,2612000,Sairé/PE
2093,2020/04/30,3545407,Salto Grande/SP
2094,2020/04/30,5219258,Santa Fé de Goiás/GO
2095,2020/04/30,2612604,Santa Maria da Boa Vista/PE
2096,2020/04/30,3547007,Santa Maria da Serra/SP
2097,2020/04/30,3159605,Santa Rita do Sapucaí/MG
2098,2020/04/30,2806602,Santo Amaro das Brotas/SE
2099,2020/04/30,2515807,Serra Redonda/PB
2100,2020/04/30,4318457,São José das Missões/RS
2101,2020/04/30,4216354,São João do Itaperiú/SC
2102,2020/04/30,2613206,São João/PE
2103,2020/04/30,2210300,São Julião/PI
2104,2020/04/30,2709103,Taquarana/AL
2105,2020/04/30,3554607,Timburi/SP
2106,2020/04/30,2807402,Tobias Barreto/SE
2107,2020/04/30,4127858,Três Barras do Paraná/PR
2108,2020/04/30,1500347,Água Azul do Norte/PA
2109,2020/05/01,2100303,Aldeias Altas/MA
2110,2020/05/01,2100832,Apicum-Açu/MA
2111,2020/05/01,1702208,Araguatins/TO
2112,2020/05/01,1200054,Assis Brasil/AC
2113,2020/05/01,2601409,Barreiros/PE
2114,2020/05/01,2102077,Bom Lugar/MA
2115,2020/05/01,2800670,Boquim/SE
2116,2020/05/01,3109105,Bueno Brandão/MG
2117,2020/05/01,2503605,Caiçara/PB
2118,2020/05/01,1600204,Calçoene/AP
2119,2020/05/01,2701407,Campo Alegre/AL
2120,2020/05/01,2504157,Casserengue/PB
2121,2020/05/01,3115458,Catuji/MG
2122,2020/05/01,2702108,Colônia Leopoldina/AL
2123,2020/05/01,3512209,Conchal/SP
2124,2020/05/01,3512506,Coroados/SP
2125,2020/05/01,5103437,Curvelândia/MT
2126,2020/05/01,2103901,Duque Bacelar/MA
2127,2020/05/01,1100098,Espigão D'Oeste/RO
2128,2020/05/01,2802304,Frei Paulo/SE
2129,2020/05/01,3519303,Ibaté/SP
2130,2020/05/01,2506707,Imaculada/PB
2131,2020/05/01,3302106,Itaocara/RJ
2132,2020/05/01,3521804,Itaí/SP
2133,2020/05/01,3524600,Jacupiranga/SP
2134,2020/05/01,2703809,Joaquim Gomes/AL
2135,2020/05/01,2918555,Jussari/BA
2136,2020/05/01,2106326,Maracaçumé/MA
2137,2020/05/01,2509701,Monteiro/PB
2138,2020/05/01,2107357,Nova Olinda do Maranhão/MA
2139,2020/05/01,4117909,Palotina/PR
2140,2020/05/01,3537156,Pedrinhas Paulista/SP
2141,2020/05/01,2511509,Pilar/PB
2142,2020/05/01,2410009,Pilões/RN
2143,2020/05/01,2511707,Pilõezinhos/PB
2144,2020/05/01,2511905,Pitimbu/PB
2145,2020/05/01,3151602,Planura/MG
2146,2020/05/01,3152204,Porteirinha/MG
2147,2020/05/01,5107008,Poxoréu/MT
2148,2020/05/01,1101476,Primavera de Rondônia/RO
2149,2020/05/01,2410702,Riacho da Cruz/RN
2150,2020/05/01,2410900,Riachuelo/RN
2151,2020/05/01,4315800,Roca Sales/RS
2152,2020/05/01,2110005,Santa Luzia/MA
2153,2020/05/01,2708006,Santana do Ipanema/AL
2154,2020/05/01,1506906,Santarém Novo/PA
2155,2020/05/01,2111722,Satubinha/MA
2156,2020/05/01,3165800,Senador José Bento/MG
2157,2020/05/01,2514404,São José de Espinharas/PB
2158,2020/05/01,2210003,São João do Piauí/PI
2159,2020/05/01,2111706,São Vicente Ferrer/MA
2160,2020/05/01,2413805,Taboleiro Grande/RN
2161,2020/05/01,3553955,Tarumã/SP
2162,2020/05/01,3554508,Tietê/SP
2163,2020/05/01,2313609,Ubajara/CE
2164,2020/05/01,1101757,Vale do Anari/RO
2165,2020/05/01,2211308,Valença do Piauí/PI
2166,2020/05/01,3556404,Vargem Grande do Sul/SP
2167,2020/05/01,2933158,Várzea Nova/BA
2168,2020/05/02,1700301,Aguiarnópolis/TO
2169,2020/05/02,1100015,Alta Floresta D'Oeste/RO
2170,2020/05/02,4200754,Alto Bela Vista/SC
2171,2020/05/02,4100806,Alvorada do Sul/PR
2172,2020/05/02,2200509,Amarante/PI
2173,2020/05/02,1701002,Ananás/TO
2174,2020/05/02,2800407,Arauá/SE
2175,2020/05/02,1300508,Barreirinha/AM
2176,2020/05/02,4302006,Barros Cassal/RS
2177,2020/05/02,1501451,Belterra/PA
2178,2020/05/02,4202206,Benedito Novo/SC
2179,2020/05/02,2602605,Brejo da Madre de Deus/PE
2180,2020/05/02,1501782,Breu Branco/PA
2181,2020/05/02,2102358,Buritirana/MA
2182,2020/05/02,1100031,Cabixi/RO
2183,2020/05/02,1501956,Cachoeira do Piriá/PA
2184,2020/05/02,1100700,Campo Novo de Rondônia/RO
2185,2020/05/02,2801009,Campo do Brito/SE
2186,2020/05/02,4304614,Canudos do Vale/RS
2187,2020/05/02,3301207,Carmo/RJ
2188,2020/05/02,2202729,Cocal dos Alves/PI
2189,2020/05/02,2202778,Colônia do Piauí/PI
2190,2020/05/02,2702207,Coqueiro Seco/AL
2191,2020/05/02,2103604,Coroatá/MA
2192,2020/05/02,2802007,Divina Pastora/SE
2193,2020/05/02,1502954,Eldorado do Carajás/PA
2194,2020/05/02,1200302,Feijó/AC
2195,2020/05/02,1600238,Ferreira Gomes/AP
2196,2020/05/02,2911600,Governador Mangabeira/BA
2197,2020/05/02,2912707,Ibirapitanga/BA
2198,2020/05/02,2105153,Igarapé do Meio/MA
2199,2020/05/02,3130101,Igarapé/MG
2200,2020/05/02,2703700,Jaramataia/AL
2201,2020/05/02,2703759,Jequiá da Praia/AL
2202,2020/05/02,2608206,Joaquim Nabuco/PE
2203,2020/05/02,2205524,Júlio Borges/PI
2204,2020/05/02,4113502,Loanda/PR
2205,2020/05/02,2407500,Maxaranguape/RN
2206,2020/05/02,2206506,Monsenhor Hipólito/PI
2207,2020/05/02,2922656,Nordestina/BA
2208,2020/05/02,4211405,Nova Erechim/SC
2209,2020/05/02,3534609,Osvaldo Cruz/SP
2210,2020/05/02,3145901,Ouro Branco/MG
2211,2020/05/02,2923902,Pau Brasil/BA
2212,2020/05/02,2108306,Penalva/MA
2213,2020/05/02,2511301,Piancó/PB
2214,2020/05/02,2108504,Pindaré-Mirim/MA
2215,2020/05/02,2108801,Pirapemas/MA
2216,2020/05/02,4213104,Piratuba/SC
2217,2020/05/02,2925956,Rafael Jambeiro/BA
2218,2020/05/02,3153905,Raposos/MG
2219,2020/05/02,4214904,Rio Fortuna/SC
2220,2020/05/02,1506161,Rio Maria/PA
2221,2020/05/02,2806305,Santa Luzia do Itanhy/SE
2222,2020/05/02,1506559,Santa Luzia do Pará/PA
2223,2020/05/02,2928703,Santo Antônio de Jesus/BA
2224,2020/05/02,2929750,Saubara/BA
2225,2020/05/02,2515609,Serra da Raiz/PB
2226,2020/05/02,2110500,São Bento/MA
2227,2020/05/02,2110906,São Francisco do Maranhão/MA
2228,2020/05/02,2209807,São Gonçalo do Piauí/PI
2229,2020/05/02,2929305,São Gonçalo dos Campos/BA
2230,2020/05/02,1400506,São João da Baliza/RR
2231,2020/05/02,2210383,São Miguel da Baixa Grande/PI
2232,2020/05/02,3550506,São Pedro do Turvo/SP
2233,2020/05/02,2412906,São Tomé/RN
2234,2020/05/02,2111805,Sítio Novo/MA
2235,2020/05/02,1200609,Tarauacá/AC
2236,2020/05/02,2709152,Teotônio Vilela/AL
2237,2020/05/02,1507979,Terra Santa/PA
2238,2020/05/02,1508159,Uruará/PA
2239,2020/05/02,2600500,Águas Belas/PE
2240,2020/05/03,3153509,Alto Jequitibá/MG
2241,2020/05/03,2100808,Anapurus/MA
2242,2020/05/03,2601102,Araripina/PE
2243,2020/05/03,2301703,Aurora/CE
2244,2020/05/03,2201705,Bertolínia/PI
2245,2020/05/03,1300680,Boa Vista do Ramos/AM
2246,2020/05/03,3109006,Brumadinho/MG
2247,2020/05/03,2602704,Buenos Aires/PE
2248,2020/05/03,2102200,Buriti/MA
2249,2020/05/03,2602803,Buíque/PE
2250,2020/05/03,2102507,Cajari/MA
2251,2020/05/03,3113404,Caratinga/MG
2252,2020/05/03,4204103,Caxambu do Sul/SC
2253,2020/05/03,2801603,Cedro de São João/SE
2254,2020/05/03,1502509,Chaves/PA
2255,2020/05/03,4306734,Doutor Maurício Cardoso/RS
2256,2020/05/03,2204204,Francisco Santos/PI
2257,2020/05/03,3127008,Fronteira/MG
2258,2020/05/03,2104800,Grajaú/MA
2259,2020/05/03,3132107,Itacarambi/MG
2260,2020/05/03,2105427,Itinga do Maranhão/MA
2261,2020/05/03,5005103,Jateí/MS
2262,2020/05/03,2918605,Jussiape/BA
2263,2020/05/03,3138609,Lima Duarte/MG
2264,2020/05/03,2803807,Malhada dos Bois/SE
2265,2020/05/03,2803906,Malhador/SE
2266,2020/05/03,1713205,Miracema do Tocantins/TO
2267,2020/05/03,1713304,Miranorte/TO
2268,2020/05/03,1101302,Mirante da Serra/RO
2269,2020/05/03,2308807,Moraújo/CE
2270,2020/05/03,2509800,Mulungu/PB
2271,2020/05/03,2922508,Nazaré/BA
2272,2020/05/03,4211876,Paial/SC
2273,2020/05/03,2409506,Pedra Grande/RN
2274,2020/05/03,2924405,Pilão Arcado/BA
2275,2020/05/03,4213153,Planalto Alegre/SC
2276,2020/05/03,2410256,Porto do Mangue/RN
2277,2020/05/03,2208502,Porto/PI
2278,2020/05/03,4314753,Poço das Antas/RS
2279,2020/05/03,2208809,Regeneração/PI
2280,2020/05/03,2926103,Retirolândia/BA
2281,2020/05/03,2806206,Salgado/SE
2282,2020/05/03,2109809,Santa Helena/MA
2283,2020/05/03,1507805,Senador José Porfírio/PA
2284,2020/05/03,2211605,Vila Nova do Piauí/PI
2285,2020/05/03,4200408,Água Doce/SC
2286,2020/05/04,3101102,Aimorés/MG
2287,2020/05/04,2300408,Aiuaba/CE
2288,2020/05/04,2500502,Alagoinha/PB
2289,2020/05/04,1100379,Alto Alegre dos Parecis/RO
2290,2020/05/04,1300029,Alvarães/AM
2291,2020/05/04,4101002,Ampére/PR
2292,2020/05/04,2301406,Aratuba/CE
2293,2020/05/04,2301604,Assaré/CE
2294,2020/05/04,2101608,Barra do Corda/MA
2295,2020/05/04,2201507,Batalha/PI
2296,2020/05/04,2201606,Beneditinos/PI
2297,2020/05/04,2102903,Carutapera/MA
2298,2020/05/04,2303808,Cedro/CE
2299,2020/05/04,2303907,Chaval/CE
2300,2020/05/04,2202703,Cocal/PI
2301,2020/05/04,2102606,Cândido Mendes/MA
2302,2020/05/04,2403707,Felipe Guerra/RN
2303,2020/05/04,2605707,Floresta/PE
2304,2020/05/04,2104107,Fortaleza dos Nogueiras/MA
2305,2020/05/04,2404408,Grossos/RN
2306,2020/05/04,4206108,Grão Pará/SC
2307,2020/05/04,3521002,Iperó/SP
2308,2020/05/04,2105500,João Lisboa/MA
2309,2020/05/04,5212204,Jussara/GO
2310,2020/05/04,1712405,Lizarda/TO
2311,2020/05/04,1100130,Machadinho D'Oeste/RO
2312,2020/05/04,2206001,Marcos Parente/PI
2313,2020/05/04,4114906,Marilândia do Sul/PR
2314,2020/05/04,2509305,Mataraca/PB
2315,2020/05/04,2705200,Messias/AL
2316,2020/05/04,2308906,Morrinhos/CE
2317,2020/05/04,4312807,Nova Araçá/RS
2318,2020/05/04,2510105,Nova Floresta/PB
2319,2020/05/04,3533007,Nova Granada/SP
2320,2020/05/04,2309300,Nova Russas/CE
2321,2020/05/04,2310308,Parambu/CE
2322,2020/05/04,4212254,Passo de Torres/SC
2323,2020/05/04,1505551,Pau D'Arco/PA
2324,2020/05/04,4212908,Pinhalzinho/SC
2325,2020/05/04,2805208,Pinhão/SE
2326,2020/05/04,2511806,Pirpirituba/PB
2327,2020/05/04,4213609,Porto União/SC
2328,2020/05/04,2926004,Remanso/BA
2329,2020/05/04,2110039,Santa Luzia do Paruá/MA
2330,2020/05/04,2110104,Santa Quitéria do Maranhão/MA
2331,2020/05/04,1200500,Sena Madureira/AC
2332,2020/05/04,4318903,São Luiz Gonzaga/RS
2333,2020/05/04,4319000,São Marcos/RS
2334,2020/05/04,4217204,São Miguel do Oeste/SC
2335,2020/05/04,2313203,Tamboril/CE
2336,2020/05/04,2313351,Tejuçuoca/CE
2337,2020/05/04,4321436,Terra de Areia/RS
2338,2020/05/04,2516904,Uiraúna/PB
2339,2020/05/04,2313955,Varjota/CE
2340,2020/05/04,4323770,Westfália/RS
2341,2020/05/05,1700251,Abreulândia/TO
2342,2020/05/05,2400307,Afonso Bezerra/RN
2343,2020/05/05,4300505,Alpestre/RS
2344,2020/05/05,1400027,Amajari/RR
2345,2020/05/05,2100550,Amapá do Maranhão/MA
2346,2020/05/05,1703107,Barrolândia/TO
2347,2020/05/05,3506359,Bertioga/SP
2348,2020/05/05,4202453,Bombinhas/SC
2349,2020/05/05,5002308,Brasilândia/MS
2350,2020/05/05,4203303,Campo Alegre/SC
2351,2020/05/05,4203501,Campo Erê/SC
2352,2020/05/05,5204904,Campos Belos/GO
2353,2020/05/05,2504033,Capim/PB
