,cities,geocode
3230,Mutuípe/BA,2922409
3231,Naque/MG,3144359
3232,Nova Aurora/PR,4116703
3233,Nova Santa Rita/PI,2207959
3234,Olho D'Água do Piauí/PI,2207108
3235,Ouro Preto/MG,3146107
3236,Palmares Paulista/SP,3535101
3237,Passagem Franca do Piauí/PI,2207751
3238,Paulista/PB,2510907
3239,Penaforte/CE,2310605
3240,Petrolândia/SC,4212700
3241,Piquet Carneiro/CE,2310902
3242,Piritiba/BA,2924801
3243,Piçarra/PA,1505635
3244,Porto Alegre do Norte/MT,5106778
3245,Pão de Açúcar/AL,2706406
3246,Quilombo/SC,4214201
3247,Riacho das Almas/PE,2611705
3248,Rio do Fogo/RN,2408953
3249,Sambaíba/MA,2109700
3250,Santa Adélia/SP,3545605
3251,Santa Rita do Araguaia/GO,5219407
3252,Saudade do Iguaçu/PR,4126272
3253,São José da Lagoa Tapada/PB,2514206
3254,São Mamede/PB,2514909
3255,Tejupá/SP,3554201
3256,Urandi/BA,2932606
3257,Varre-Sai/RJ,3306156
3258,Afonso Cunha/MA,2100105
3259,Aguiar/PB,2500205
3260,Alfredo Marcondes/SP,3500808
3261,Alto Boa Vista/MT,5100359
3262,América Dourada/BA,2901155
3263,Açucena/MG,3100500
3264,Belém do Piauí/PI,2201572
3265,Bodoquena/MS,5002159
3266,Bálsamo/SP,3504800
3267,Cabeceiras do Piauí/PI,2202059
3268,Cachoeira dos Índios/PB,2503308
3269,Caetité/BA,2905206
3270,Campos Lindos/TO,1703842
3271,Campos de Júlio/MT,5102686
3272,Capanema/PR,4104501
3273,Capitão de Campos/PI,2202406
3274,Capivari/SP,3510401
3275,Cipotânea/MG,3116308
3276,Cocos/BA,2908101
3277,Colméia/TO,1716703
3278,Condeúba/BA,2908705
3279,Curimatá/PI,2203206
3280,Ervália/MG,3124005
3281,Fernandes Pinheiro/PR,4107736
3282,Hugo Napoleão/PI,2204600
3283,Ibiara/PB,2506608
3284,Imbuia/SC,4207403
3285,Ipeúna/SP,3521101
3286,Ipueira/RN,2404804
3287,Itaguaçu da Bahia/BA,2915353
3288,Itajá/GO,5210802
3289,Itamogi/MG,3132909
3290,Itirapuã/SP,3523701
3291,Jaicós/PI,2205201
3292,Jauru/MT,5105002
3293,Jericó/PB,2507408
3294,Juazeiro do Piauí/PI,2205516
3295,Juru/PB,2508000
3296,Leopoldo de Bulhões/GO,5212303
3297,Manduri/SP,3528601
3298,Montadas/PB,2509503
3299,Nossa Senhora dos Remédios/PI,2206803
3300,Nova Itaberaba/SC,4211454
3301,Olho d'Água do Casado/AL,2705804
3302,Olhos-d'Água/MG,3145455
3303,Palestina/SP,3535002
3304,Paratinga/BA,2923704
3305,Parnarama/MA,2107803
3306,Patu/RN,2409308
3307,Paulistana/PI,2207801
3308,Piquete/SP,3538501
3309,Pirambu/SE,2805307
3310,Portelândia/GO,5218102
3311,Reserva/PR,4121703
3312,Riachão do Jacuípe/BA,2926301
3313,Riolândia/SP,3544202
3314,Rosana/SP,3544251
3315,Sales Oliveira/SP,3544905
3316,Sales/SP,3544806
3317,Salto do Itararé/PR,4122909
3318,Sapezal/MT,5107875
3319,Senador Rui Palmeira/AL,2708956
3320,São Fernando/RN,2411809
3321,São Francisco do Guaporé/RO,1101492
3322,São Gonçalo do Rio Abaixo/MG,3161908
3323,São José da Barra/MG,3162948
3324,São José dos Cordeiros/PB,2514800
3325,São Miguel do Aleixo/SE,2807006
3326,São Sebastião do Tocantins/TO,1720309
3327,Tarrafas/CE,2313252
3328,Tasso Fragoso/MA,2112001
3329,Tocantínia/TO,1721109
3330,Vale do Paraíso/RO,1101807
3331,Aparecida/PB,2500775
3332,Araçu/GO,5201603
3333,Ariranha/SP,3503703
3334,Baixio/CE,2301802
3335,Barão de Antonina/SP,3505005
3336,Benjamin Constant do Sul/RS,4302055
3337,Boa Esperança do Sul/SP,3506706
3338,Boa Vista das Missões/RS,4302154
3339,Bom Jesus do Araguaia/MT,5101852
3340,Bom Progresso/RS,4302378
3341,Braganey/PR,4103354
3342,Buriti dos Montes/PI,2202026
3343,Cafelândia/PR,4103453
3344,Canhoba/SE,2801108
3345,Carambeí/PR,4104659
3346,Crixás do Tocantins/TO,1706258
3347,Cruzeta/RN,2403004
3348,Cumaru do Norte/PA,1502764
3349,Diamante do Sul/PR,4107124
3350,Divino das Laranjeiras/MG,3122108
3351,Doutor Severiano/RN,2403202
3352,Fagundes/PB,2506103
3353,Feliz Deserto/AL,2702702
3354,Frei Inocêncio/MG,3126901
3355,Gaurama/RS,4308706
3356,Girau do Ponciano/AL,2702900
3357,Gurjão/PB,2506509
3358,Jaguaripe/BA,2917805
3359,Japaraíba/MG,3135308
3360,Jatobá/MA,2105450
3361,Joaquim Pires/PI,2205409
3362,Joaíma/MG,3136009
3363,Júlio de Castilhos/RS,4311205
3364,Lagoa/PB,2508109
3365,Lajeado/TO,1712009
3366,Lapão/BA,2919157
3367,Luiziana/PR,4113734
3368,Manaíra/PB,2509008
3369,Maquiné/RS,4311775
3370,Mathias Lobato/MG,3171501
3371,Matipó/MG,3140902
3372,Mato Grosso/PB,2509370
3373,Mato Leitão/RS,4312153
3374,Miraguaí/RS,4312302
3375,Morrinhos do Sul/RS,4312443
3376,Neópolis/SE,2804409
3377,Nova Petrópolis/RS,4313201
3378,Nova Santa Rita/RS,4313375
3379,Novo Mundo/MT,5106265
3380,Novo Xingu/RS,4313466
3381,Padre Marcos/PI,2207207
3382,Pardinho/SP,3536109
3383,Parnaguá/PI,2207603
3384,Pedro Laurentino/PI,2207934
3385,Pequizeiro/TO,1716653
3386,Pitanga/PR,4119608
3387,Pontes Gestal/SP,3540309
3388,Porto Mauá/RS,4315057
3389,Quadra/SP,3541653
3390,Raul Soares/MG,3154002
3391,Rianápolis/GO,5218706
3392,Ribeirão Cascalheira/MT,5107180
3393,Rio Piracicaba/MG,3155702
3394,Rio dos Índios/RS,4315552
3395,Salto do Jacuí/RS,4316451
3396,Santa Cruz da Baixa Verde/PE,2612471
3397,Santa Cruz do Piauí/PI,2209104
3398,Santo Antônio de Lisboa/PI,2209401
3399,Santópolis do Aguapeí/SP,3548401
3400,Seberi/RS,4320206
3401,Seringueiras/RO,1101500
3402,Serrania/MG,3166907
3403,Serro/MG,3167103
3404,Sumé/PB,2516300
3405,São Bento do Norte/RN,2411601
3406,São Bento do Trairí/RN,2411700
3407,São José do Povo/MT,5107297
3408,São José do Xingu/MT,5107354
3409,São João Batista/SC,4216305
3410,São João do Tigre/PB,2514107
3411,São Sebastião do Anta/MG,3164472
3412,Taiúva/SP,3553203
3413,Tamarana/PR,4126678
3414,Três Fronteiras/SP,3554904
3415,Ubaí/MG,3170008
3416,Vieirópolis/PB,2517209
3417,Vila Nova do Sul/RS,4323457
3418,Wenceslau Guimarães/BA,2933505
3419,Águas Vermelhas/MG,3101003
3420,Abadia de Goiás/GO,5200050
3421,Alto Paraíso/PR,4128625
3422,Aporá/BA,2901908
3423,Apuarema/BA,2901957
3424,Arantina/MG,3103603
3425,Barra de Santa Rosa/PB,2501609
3426,Bastos/SP,3505807
3427,Bela Vista do Paraíso/PR,4102802
3428,Capitão Gervásio Oliveira/PI,2202455
3429,Capitão Leônidas Marques/PR,4104600
3430,Colíder/MT,5103205
3431,Cruzaltense/RS,4306130
3432,Cumbe/SE,2801900
3433,Divinópolis do Tocantins/TO,1707108
3434,Dom Aquino/MT,5103601
3435,Douradina/PR,4107256
3436,Doutor Camargo/PR,4107306
3437,Erval Grande/RS,4307203
3438,Fernão/SP,3515657
3439,Goioxim/PR,4108650
3440,Gouveia/MG,3127602
3441,Gramado Xavier/RS,4309159
3442,Iapu/MG,3129301
3443,Ilha das Flores/SE,2802700
3444,Itaberaí/GO,5210406
3445,Itanagra/BA,2915908
3446,Jaboticaba/RS,4310850
3447,Jacaraci/BA,2917409
3448,Jaquirana/RS,4311122
3449,Lobato/PR,4113601
3450,Macaubal/SP,3528106
3451,Mairi/BA,2920106
3452,Mata Grande/AL,2705002
3453,Matelândia/PR,4115606
3454,Matupá/MT,5105606
3455,Maurilândia/GO,5213004
3456,Monte Castelo/SC,4211108
3457,Nazaré/TO,1714302
3458,Nepomuceno/MG,3144607
3459,Nova América/GO,5214705
3460,Novo Barreiro/RS,4313490
3461,Olindina/BA,2923100
3462,Onda Verde/SP,3534005
3463,Palmeira d'Oeste/SP,3535200
3464,Palmeirópolis/TO,1715754
3465,Parnamirim/PE,2610400
3466,Parobé/RS,4314050
3467,Pedra Mole/SE,2805000
3468,Pedra Preta/MT,5106372
3469,Peixe/TO,1716604
3470,Quarto Centenário/PR,4120655
3471,Redentora/RS,4315404
3472,Santa Rosa de Lima/SE,2806503
3473,Santa Salete/SP,3547650
3474,Santo Antônio do Palma/RS,4317558
3475,Sapopema/PR,4126207
3476,São João da Urtiga/RS,4318424
3477,São Valentim/RS,4319703
3478,Tabocas do Brejo Velho/BA,2930907
3479,Tavares/PB,2516607
3480,Telha/SE,2807303
3481,Tupanciretã/RS,4322202
3482,Ubaíra/BA,2932101
3483,Viadutos/RS,4322905
3484,Viçosa/RN,2414902
3485,Várzea/PB,2517100
3486,Zacarias/SP,3557154
3487,Água Branca/PB,2500106
3488,Amorinópolis/GO,5200902
3489,Araguanã/TO,1702158
3490,Araguapaz/GO,5202155
3491,Araruna/PB,2501005
3492,Aurilândia/GO,5202601
3493,Barra do Mendes/BA,2903003
3494,Barra do Ouro/TO,1703073
3495,Belém/AL,2700805
3496,Benedito Leite/MA,2101806
3497,Bocaina/PI,2201804
3498,Bonfinópolis de Minas/MG,3108206
3499,Bonfinópolis/GO,5203559
3500,Cabaceiras/PB,2503100
3501,Cacimbas/PB,2503555
3502,Campo Largo do Piauí/PI,2202174
3503,Campo Novo/RS,4304002
3504,Caparaó/MG,3112109
3505,Cardoso/SP,3510708
3506,Carrapateira/PB,2504108
3507,Cerejeiras/RO,1100056
3508,Corbélia/PR,4106308
3509,Corinto/MG,3119104
3510,Desterro/PB,2505402
3511,Dona Inês/PB,2505709
3512,Dormentes/PE,2605152
3513,Emas/PB,2505907
3514,Engenheiro Navarro/MG,3123809
3515,Formigueiro/RS,4308409
3516,Gavião Peixoto/SP,3516853
3517,Heliodora/MG,3129202
3518,Iati/PE,2606507
3519,Ibiá/MG,3129509
3520,Itaeté/BA,2915007
3521,Itaporanga/SP,3522802
3522,Itapoá/SC,4208450
3523,Juína/MT,5105150
3524,Luciara/MT,5105309
3525,Luzinópolis/TO,1712454
3526,Maria Helena/PR,4114708
3527,Minador do Negrão/AL,2705309
3528,Mãe d'Água/PB,2508703
3529,Olho-d'Água do Borges/RN,2408409
3530,Oriente/SP,3534104
3531,Ouro Branco/AL,2706109
3532,Ouro Velho/PB,2510600
3533,Palmeira/SC,4212056
3534,Parapuã/SP,3536000
3535,Pastos Bons/MA,2108009
3536,Piranhas/GO,5217203
3537,Pontalinda/SP,3540259
3538,Pratinha/MG,3153004
3539,Resplendor/MG,3154309
3540,Riacho de Santana/BA,2926400
3541,Riacho de Santo Antônio/PB,2512788
3542,Ribeirão Vermelho/MG,3154705
3543,Rio Acima/MG,3154804
3544,Rio Brilhante/MS,5007208
3545,Rio Manso/MG,3155306
3546,Rio Sono/TO,1718758
3547,Saboeiro/CE,2311900
3548,Santa Cecília/PB,2513158
3549,Santa Maria das Barreiras/PA,1506583
3550,Santa Rosa do Tocantins/TO,1718907
3551,Santa Tereza do Tocantins/TO,1719004
3552,Santana do Mundaú/AL,2708105
3553,Serrinha/RN,2413508
3554,Simão Pereira/MG,3167509
3555,São Bentinho/PB,2513927
3556,São José do Cedro/SC,4216701
3557,São João do Cariri/PB,2514008
3558,São João do Paraíso/MA,2111052
3559,São João do Sabugi/RN,2412104
3560,São Sebastião da Vargem Alegre/MG,3164431
3561,São Simão/SP,3550902
3562,Tacaimbó/PE,2614709
3563,Tapejara/PR,4126801
3564,Terra Nova do Norte/MT,5108055
3565,Umari/CE,2313708
3566,Uruana/GO,5221700
3567,Varzedo/BA,2933174
3568,Verdejante/PE,2616100
3569,Xique-Xique/BA,2933604
3570,Almas/TO,1700400
3571,Aparecida do Rio Negro/TO,1701101
3572,Araguacema/TO,1701903
3573,Arraias/TO,1702406
3574,Barreiras do Piauí/PI,2201309
3575,Bernardo Sayão/TO,1703206
3576,Bofete/SP,3506904
3577,Bom Jesus do Tocantins/TO,1703305
3578,Brasilândia do Tocantins/TO,1703602
3579,Brejinho de Nazaré/TO,1703701
3580,Bugre/MG,3109253
3581,Caarapó/MS,5002407
3582,Cajazeiras do Piauí/PI,2202075
3583,Caldeirão Grande do Piauí/PI,2202091
3584,Capinzal/SC,4203907
3585,Carmolândia/TO,1703883
3586,Carrasco Bonito/TO,1703891
3587,Centenário/TO,1704105
3588,Chalé/MG,3116001
3589,Chapada da Natividade/TO,1705102
3590,Chapada de Areia/TO,1704600
3591,Combinado/TO,1705557
3592,Conceição do Tocantins/TO,1705607
3593,Corupá/SC,4204509
3594,Cristino Castro/PI,2203107
3595,Cândido Sales/BA,2906709
3596,Damião/PB,2505352
3597,Diamante do Norte/PR,4107108
3598,Dionísio Cerqueira/SC,4205001
3599,Dois Irmãos do Tocantins/TO,1707207
3600,Dolcinópolis/SP,3514205
3601,Domingos Mourão/PI,2203420
3602,Esplanada/BA,2910602
3603,Estrela de Alagoas/AL,2702553
3604,Euclides da Cunha Paulista/SP,3515350
3605,Florestópolis/PR,4108007
3606,Francisco Badaró/MG,3126505
3607,Goianorte/TO,1708304
3608,Goianápolis/GO,5208400
3609,Governador Luiz Rocha/MA,2104628
3610,Iacri/SP,3519204
3611,Ibirapuã/BA,2912806
3612,Igreja Nova/AL,2703205
3613,Itacajá/TO,1710508
3614,Itanhém/BA,2916005
3615,Itapiratins/TO,1710904
3616,Itaporã do Tocantins/TO,1711100
3617,Jaborandi/BA,2917359
3618,Jacaré dos Homens/AL,2703403
3619,Janiópolis/PR,4112207
3620,Jaú do Tocantins/TO,1711506
3621,Jesuítas/PR,4112751
3622,Juara/MT,5105101
3623,Juarina/TO,1711803
3624,Jupiá/SC,4209177
3625,Lagoa da Confusão/TO,1711902
3626,Lagoa do Tocantins/TO,1711951
3627,Lajedão/BA,2918902
3628,Lamarão/BA,2919108
3629,Lavandeira/TO,1712157
3630,Marcelândia/MT,5105580
3631,Marema/SC,4210555
3632,Mascote/BA,2920908
3633,Mateiros/TO,1712702
3634,Materlândia/MG,3140605
3635,Matões/MA,2106607
3636,Ministro Andreazza/RO,1101203
3637,Monte Carlo/SC,4211058
3638,Monte Santo do Tocantins/TO,1713700
3639,Monte do Carmo/TO,1713601
3640,Moreilândia/PE,2614303
3641,Muricilândia/TO,1713957
3642,Natividade/TO,1714203
3643,Ninheira/MG,3144656
3644,Nova Alvorada do Sul/MS,5006002
3645,Novo Alegre/TO,1715150
3646,Novo Jardim/TO,1715259
3647,Novo Planalto/GO,5215256
3648,Novo Santo Antônio/PI,2206951
3649,Olho d'Água Grande/AL,2705903
3650,Palmeirante/TO,1715705
3651,Paranã/TO,1716208
3652,Patrocínio do Muriaé/MG,3148202
3653,Pau D'Arco/TO,1716307
3654,Pindorama do Tocantins/TO,1717008
3655,Piraquê/TO,1717206
3656,Pium/TO,1717503
3657,Ponte Alta do Bom Jesus/TO,1717800
3658,Porto Alegre do Tocantins/TO,1718006
3659,Recursolândia/TO,1718501
3660,Ribeira do Amparo/BA,2926509
3661,Ribeirão Bonito/SP,3542909
3662,Rio Paranaíba/MG,3155504
3663,Rio dos Bois/TO,1718709
3664,Rondon/PR,4122602
3665,Salgadinho/PB,2513000
3666,Sandolândia/TO,1718840
3667,Santa Maria do Tocantins/TO,1718881
3668,Santa Rita do Tocantins/TO,1718899
3669,Santa Rosa da Serra/MG,3159704
3670,Santa Terezinha do Tocantins/TO,1720002
3671,Sapeaçu/BA,2929602
3672,Sucupira/TO,1720853
3673,São Brás/AL,2708204
3674,São Francisco/PB,2513984
3675,São Joaquim/SC,4216503
3676,São João do Sul/SC,4216404
3677,São Salvador do Tocantins/TO,1720259
3678,Taguatinga/TO,1720903
3679,Taipas do Tocantins/TO,1720937
3680,Talismã/TO,1720978
3681,Tapira/MG,3168101
3682,Taquarussu/MS,5007976
3683,Tenente Portela/RS,4321402
3684,Terezópolis de Goiás/GO,5221197
3685,Tocantins/MG,3169000
3686,Traipu/AL,2709202
3687,Tupiratins/TO,1721307
3688,Vale Verde/RS,4322525
3689,Biritinga/BA,2903607
3690,Brazabrantes/GO,5203609
3691,Braúnas/MG,3108800
3692,Canela/RS,4304408
3693,Cipó/BA,2907905
3694,Congonhinhas/PR,4106001
3695,Coqueiral/MG,3118700
3696,Costa Marques/RO,1100080
3697,Cruzeiro do Oeste/PR,4106605
3698,Dores do Indaiá/MG,3123205
3699,Glória/BA,2911402
3700,Guapirama/PR,4109005
3701,Itainópolis/PI,2205003
3702,Jandaíra/RN,2405108
3703,Jiquiriçá/BA,2918209
3704,Lagoa do Mato/MA,2105922
3705,Lassance/MG,3138104
3706,Loreto/MA,2106102
3707,Madeiro/PI,2205854
3708,Marajá do Sena/MA,2106359
3709,Nova Belém/MG,3144672
3710,Nova Fátima/BA,2922730
3711,Nova Iorque/MA,2107308
3712,Passagem Franca/MA,2107902
3713,Porto Murtinho/MS,5006903
3714,Prata/MG,3152808
3715,Riqueza/SC,4215075
3716,Santa Brígida/BA,2927606
3717,Santa Rosa de Viterbo/SP,3547601
3718,Santa Vitória/MG,3159803
3719,Santana dos Garrotes/PB,2513604
3720,Sucupira do Norte/MA,2111904
3721,Sucupira do Riachão/MA,2111953
3722,São Francisco de Assis do Piauí/PI,2209658
3723,São Félix de Balsas/MA,2110807
3724,São Roberto/MA,2111672
3725,Tacaratu/PE,2614808
3726,Urânia/SP,3555802
3727,Antônio Cardoso/BA,2901700
3728,Assunção/PB,2501351
3729,Barro Duro/PI,2201408
3730,Bom Jesus da Serra/BA,2903953
3731,Cachoeira Dourada/GO,5204250
3732,Capitão Enéas/MG,3112703
3733,Florestal/MG,3126000
3734,Francisco Alves/PR,4108320
3735,Gilbués/PI,2204402
3736,Gouvelândia/GO,5209150
3737,Irapuã/SP,3521507
3738,Itapejara d'Oeste/PR,4111209
3739,Ivinhema/MS,5004700
3740,Lajeado Grande/SC,4209458
3741,Lucrécia/RN,2406908
3742,Marcionílio Souza/BA,2920809
3743,Messias Targino/RN,2407609
3744,Mirabela/MG,3142007
3745,Motuca/SP,3532058
3746,Ortigueira/PR,4117305
3747,Pimenteiras do Oeste/RO,1101468
3748,Pureza/RN,2410405
3749,Quedas do Iguaçu/PR,4120903
3750,Salto Veloso/SC,4215406
3751,Santa Cecília do Pavão/PR,4123204
3752,Serranópolis/GO,5220504
3753,Souto Soares/BA,2930808
3754,São João d'Aliança/GO,5220009
3755,Vera/MT,5108501
3756,Agrolândia/SC,4200200
3757,Alfredo Wagner/SC,4200705
3758,Anastácio/MS,5000708
3759,Araporã/MG,3103751
3760,Areia de Baraúnas/PB,2501153
3761,Baianópolis/BA,2902500
3762,Brasileira/PI,2201960
3763,Brejinho/PE,2602506
3764,Cabeceiras/GO,5204003
3765,Canápolis/MG,3111804
3766,Capim Branco/MG,3112505
3767,Caraíbas/BA,2906899
3768,Carbonita/MG,3113503
3769,Cocalzinho de Goiás/GO,5205513
3770,Conceição do Mato Dentro/MG,3117504
3771,Conselheiro Pena/MG,3118403
3772,Crisópolis/BA,2909604
3773,Curitibanos/SC,4204806
3774,Curral Novo do Piauí/PI,2203271
3775,Guadalupe/PI,2204501
3776,Iguatu/PR,4110052
3777,Ipanema/MG,3131208
3778,Itapaci/GO,5210901
3779,Lindoeste/PR,4113452
3780,Lontras/SC,4209904
3781,Macarani/BA,2919702
3782,Maracaju/MS,5005400
3783,Milton Brandão/PI,2206357
3784,Mirante do Paranapanema/SP,3530201
3785,Moreira Sales/PR,4116109
3786,Nova Santa Helena/MT,5106190
3787,Passa Vinte/MG,3147808
3788,Pintadas/BA,2924652
3789,Pompéia/SP,3540002
3790,Rancho Alegre/PR,4121307
3791,Riachão das Neves/BA,2926202
3792,Rio Bonito do Iguaçu/PR,4122156
3793,Santa Inês/BA,2927903
3794,Santana do Seridó/RN,2411429
3795,Senador Cortes/MG,3165602
3796,Serranópolis de Minas/MG,3166956
3797,São Geraldo/MG,3161502
3798,São José do Ouro/RS,4318606
3799,São Mateus do Sul/PR,4125605
3800,São Tiago/MG,3165008
3801,São Tomé/PR,4126108
3802,Taparuba/MG,3168051
3803,Terra Nova/BA,2931707
3804,Várzea Branca/PI,2211357
3805,Água Clara/MS,5000203
3806,Águas Frias/SC,4200556
3807,Ângulo/PR,4101150
3808,Alcantil/PB,2500536
3809,Angelim/PE,2601003
3810,Boa Ventura/PB,2502102
3811,Caibi/SC,4203105
3812,Campo Alegre do Fidalgo/PI,2202117
3813,Chã Preta/AL,2701902
3814,Coronel Domingos Soares/PR,4106456
3815,Coronel João Sá/BA,2909208
3816,Crisólita/MG,3120151
3817,Denise/MT,5103452
3818,Divisa Alegre/MG,3122355
3819,Dom Cavati/MG,3122504
3820,Duas Barras/RJ,3301603
3821,Fátima/BA,2910750
3822,Grão Mogol/MG,3127800
3823,Guiratinga/MT,5104203
3824,Iguaraçu/PR,4110003
3825,Ingaí/MG,3130804
3826,Itambaracá/PR,4111001
3827,Itinga/MG,3134004
3828,Januária/MG,3135209
3829,Joaquim Felício/MG,3136405
3830,Mesquita/MG,3141702
3831,Mozarlândia/GO,5214002
3832,Nova Hartz/RS,4313060
3833,Nova União/RO,1101435
3834,Novais/SP,3533254
3835,Olivedos/PB,2510501
3836,Panambi/RS,4313904
3837,Pedro Régis/PB,2512721
3838,Pereiras/SP,3537503
3839,Rio Espera/MG,3155207
3840,Rio do Antônio/BA,2926806
3841,Salinas da Margarida/BA,2927309
3842,Santa Terezinha/PE,2612802
3843,Santana da Ponte Pensa/SP,3547205
3844,Santana do Deserto/MG,3158607
3845,Santana do Piauí/PI,2209351
3846,São José da Bela Vista/SP,3549508
3847,São Martinho/RS,4319109
3848,São Sepé/RS,4319604
3849,Tomazina/PR,4127809
3850,Urubici/SC,4218905
3851,Vargeão/SC,4219101
3852,Alagoinha do Piauí/PI,2200251
3853,Aratuípe/BA,2902302
3854,Ascurra/SC,4201703
3855,Balneário Pinhal/RS,4301636
3856,Belo Monte/AL,2700904
3857,Biquinhas/MG,3107000
3858,Cacique Doble/RS,4303202
3859,Campinas do Piauí/PI,2202109
3860,Capetinga/MG,3112406
3861,Caraúbas do Piauí/PI,2202539
3862,Coronel Pacheco/MG,3119609
3863,Cromínia/GO,5206503
3864,Curralinhos/PI,2203255
3865,Cícero Dantas/BA,2907806
3866,Córrego Novo/MG,3120003
3867,Delta/MG,3121258
3868,Descanso/SC,4204905
3869,Entre-Ijuís/RS,4306932
3870,Faxinalzinho/RS,4308052
3871,Floreal/SP,3515905
3872,Guarantã/SP,3518107
3873,Igrejinha/RS,4310108
3874,Iguaí/BA,2913507
3875,Indiaporã/SP,3520707
3876,Iracema do Oeste/PR,4110656
3877,Isaías Coelho/PI,2204907
3878,Itacuruba/PE,2607406
3879,Itati/RS,4310652
3880,Jaguaraçu/MG,3135001
3881,José Boiteux/SC,4209151
3882,João Dourado/BA,2918357
3883,Lagamar/MG,3137106
3884,Lagoa Formosa/MG,3137502
3885,Laurentino/SC,4209508
3886,Livramento/PB,2508505
3887,Maiquinique/BA,2920007
3888,Marcação/PB,2509057
3889,Montalvânia/MG,3142700
3890,Morro Reuter/RS,4312476
3891,Mutunópolis/GO,5214101
3892,Paranaíta/MT,5106299
3893,Passagem/RN,2409209
3894,Paulo de Faria/SP,3536604
3895,Pinheiro Preto/SC,4213005
3896,Piraí do Norte/BA,2924678
3897,Pompéu/MG,3152006
3898,Porto Esperidião/MT,5106828
3899,Presidente Getúlio/SC,4214003
3900,Santa Cecília do Sul/RS,4316733
3901,Santa Filomena/PI,2209203
3902,Santa Inês/PB,2513356
3903,Santa Lúcia/PR,4123824
3904,Selbach/RS,4320305
3905,Silvianópolis/MG,3167400
3906,Simões/PI,2210706
3907,São Félix/BA,2929008
3908,São José do Norte/RS,4318507
3909,São Miguel do Tapuio/PI,2210409
3910,São Sebastião do Umbuzeiro/PB,2515203
3911,Teixeiras/MG,3168507
3912,Travesseiro/RS,4321626
3913,Vale Real/RS,4322541
3914,Vera Cruz/RN,2414803
3915,Vista Gaúcha/RS,4323705
3916,Abadiânia/GO,5200100
3917,Abdon Batista/SC,4200051
3918,Agudo/RS,4300109
3919,Altamira do Paraná/PR,4100459
3920,Arenápolis/MT,5101308
3921,Baependi/MG,3104908
3922,Baraúna/PB,2501534
3923,Barão de Cocais/MG,3105400
3924,Buritirama/BA,2904753
3925,Cacimba de Areia/PB,2503407
3926,Caculé/BA,2905008
3927,Caiapônia/GO,5204409
3928,Campos Novos Paulista/SP,3509809
3929,Canudos/BA,2906824
3930,Capela de Santana/RS,4304689
3931,Carmo do Rio Claro/MG,3114402
3932,Casa Nova/BA,2907202
3933,Comodoro/MT,5103304
3934,Conceição dos Ouros/MG,3117801
3935,Coronel Macedo/SP,3512605
3936,Cubati/PB,2505006
3937,Descoberto/MG,3121308
3938,Doutor Pedrinho/SC,4205159
3939,Esmeralda/RS,4307401
3940,Firminópolis/GO,5207808
3941,Foz do Jordão/PR,4108452
3942,Gameleira de Goiás/GO,5208152
3943,Gonzaga/MG,3127503
3944,Independência/RS,4310405
3945,Itanhangá/MT,5104542
3946,Itaquara/BA,2916708
3947,Itaquiraí/MS,5004601
3948,Itauçu/GO,5211404
3949,Jundiá/RN,2406155
3950,Lutécia/SP,3527900
3951,Mariápolis/SP,3528908
3952,Monte Alegre de Goiás/GO,5213509
3953,Muniz Ferreira/BA,2922201
3954,Novo Santo Antônio/MT,5106315
3955,Novo Triunfo/BA,2923050
3956,Otacílio Costa/SC,4211751
3957,Ourolândia/BA,2923357
3958,Papagaios/MG,3146909
3959,Paraguaçu Paulista/SP,3535507
3960,Pariconha/AL,2706422
3961,Paripiranga/BA,2923803
3962,Pedro Alexandre/BA,2924207
3963,Posse/GO,5218300
3964,Poções/BA,2925105
3965,Presidente Castelo Branco/PR,4120408
3966,Rubiataba/GO,5218904
3967,Santa Rita de Cássia/BA,2928406
3968,Santa Terezinha de Goiás/GO,5219704
3969,Santa Vitória do Palmar/RS,4317301
3970,Santana de Pirapama/MG,3158508
3971,Santo Afonso/MT,5107263
3972,São José do Campestre/RN,2412302
3973,São José do Jacuípe/BA,2929370
3974,São João do Oriente/MG,3162609
3975,São Miguel do Araguaia/GO,5220207
3976,Tangará/RN,2414001
3977,Tanhaçu/BA,2931004
3978,Tanquinho/BA,2931103
3979,Terra Roxa/PR,4127403
3980,Três de Maio/RS,4321808
3981,Turvânia/GO,5221502
3982,Uauá/BA,2932002
3983,Venha-Ver/RN,2414753
3984,Vieiras/MG,3171402
3985,Álvares Florence/SP,3501202
3986,Alcobaça/BA,2900801
3987,Altaneira/CE,2300606
3988,Antonina/PR,4101200
3989,Aquidauana/MS,5001102
3990,Arroio Grande/RS,4301305
3991,Barra do Bugres/MT,5101704
3992,Bom Jesus do Galho/MG,3107802
3993,Bonito de Santa Fé/PB,2502409
3994,Brejão/PE,2602407
3995,Buenópolis/MG,3109204
3996,Buritizal/SP,3508207
3997,Candiba/BA,2906600
3998,Candói/PR,4104428
3999,Central/BA,2907608
4000,Coimbra/MG,3116704
4001,Colniza/MT,5103254
4002,Conselheiro Mairinck/PR,4106100
4003,Costa Rica/MS,5003256
4004,Durandé/MG,3123528
4005,Giruá/RS,4309001
4006,Guaraciaba/SC,4206405
4007,Ibipeba/BA,2912400
4008,Jardim Alegre/PR,4112504
4009,Lagoa de São Francisco/PI,2205573
4010,Manfrinópolis/PR,4114351
4011,Mansidão/BA,2920452
